date,open,high,low,close,volume,daily_return_pct,7d_ma,30d_ma,volatility_30d,cumulative_return_pct
2024-05-27,169.21,171.04,168.85,170.0,111736353,,,,,0.0
2024-05-28,168.2,168.87,167.08,168.81,103221304,-0.7000000000000006,,,,-0.7
2024-05-29,166.22,166.74,165.18,165.78,84969722,-1.7949173627154758,,,,-2.48
2024-05-30,165.87,168.23,164.34,166.68,74056082,0.5428881650380024,,,,-1.95
2024-05-31,173.49,172.75,172.45,172.74,29212230,3.6357091432685396,,,,1.61
2024-06-03,175.07,175.96,174.64,175.8,81864145,1.771448419590138,,,,3.41
2024-06-04,179.99,180.6,177.3,179.45,46942759,2.0762229806598365,171.32,,,5.56
2024-06-05,161.87,162.33,161.18,161.22,49074829,-10.158818612426856,170.07,,,-5.16
2024-06-06,151.04,150.66,150.19,150.38,35592059,-6.72373154695447,167.44,,,-11.54
2024-06-07,145.83,147.12,144.74,145.29,37262075,-3.384758611517491,164.51,,,-14.54
2024-06-10,141.06,141.68,140.63,141.36,112989306,-2.704934957670846,160.89,,,-16.85
2024-06-11,145.81,146.6,144.42,146.06,75016291,3.324844368986968,157.08,,,-14.08
2024-06-12,140.52,141.24,140.29,140.63,112316880,-3.7176502807065637,152.06,,,-17.28
2024-06-13,143.78,144.94,144.3,144.3,96388779,2.609684988978178,147.03,,,-15.12
2024-06-14,138.82,140.39,138.61,139.49,62951048,-3.3333333333333326,143.93,,,-17.95
2024-06-17,132.95,132.94,132.39,132.46,54964281,-5.03978779840849,141.37,,,-22.08
2024-06-18,126.11,126.55,124.87,126.05,21662060,-4.839196738638085,138.62,,,-25.85
2024-06-19,137.7,139.61,135.89,137.55,110175352,9.12336374454583,138.08,,,-19.09
2024-06-20,133.41,133.34,132.77,132.84,67712603,-3.424209378407861,136.19,,,-21.86
2024-06-21,136.66,137.95,135.45,136.44,27704625,2.7100271002709952,135.59,,,-19.74
2024-06-24,127.82,128.47,127.22,127.57,99027091,-6.501026092055118,133.2,,,-24.96
2024-06-25,135.22,135.12,133.8,134.83,31238504,5.690993180214798,132.53,,,-20.69
2024-06-26,136.07,136.8,135.72,136.6,114967156,1.3127642216123947,133.13,,,-19.65
2024-06-27,137.78,138.1,137.36,137.97,27740359,1.002928257686686,134.83,,,-18.84
2024-06-28,140.8,141.06,138.27,140.14,29155359,1.5728056823947067,135.2,,,-17.56
2024-07-01,143.59,143.44,142.1,142.98,24859648,2.026544883687742,136.65,,,-15.89
2024-07-02,148.12,148.11,146.01,147.55,105949712,3.1962512239474217,138.23,,,-13.21
2024-07-03,143.68,146.15,142.55,143.75,90085624,-2.575398170111831,140.55,,,-15.44
2024-07-04,140.21,140.46,139.63,139.71,32262024,-2.810434782608695,141.24,,,-17.82
2024-07-05,139.2,141.99,138.69,139.83,75829843,0.0858922052823674,141.7,147.48,,-17.75
2024-07-08,143.07,145.15,141.97,143.58,94737964,2.681827933919756,142.51,146.59,4.1307,-15.54
2024-07-09,142.89,143.48,142.26,143.02,114817759,-0.3900264660816277,142.92,145.73,4.1305,-15.87
2024-07-10,147.35,148.81,146.27,147.38,84257857,3.0485246818626743,143.55,145.12,4.1713,-13.31
2024-07-11,150.57,151.31,150.62,150.93,49498911,2.4087393133396695,144.03,144.6,4.1983,-11.22
2024-07-12,149.2,149.76,148.26,149.41,82475820,-1.0070893791824131,144.84,143.82,4.1354,-12.11
2024-07-15,138.08,139.41,136.74,138.54,103094792,-7.275282778930459,144.67,142.58,4.2983,-18.51
2024-07-16,135.51,137.26,134.07,135.52,80261917,-2.179875848130486,144.05,141.11,4.2737,-20.28
2024-07-17,145.46,145.8,142.65,145.03,65738149,7.017414403778033,144.26,140.57,4.1307,-14.69
2024-07-18,147.12,146.88,146.14,146.88,103759104,1.2755981521064497,144.81,140.46,3.9541,-13.6
2024-07-19,142.3,142.91,142.25,142.86,107383800,-2.7369281045751537,144.17,140.38,3.9367,-15.96
2024-07-22,144.14,144.95,142.95,144.15,84169220,0.9029819403611805,143.2,140.47,3.9057,-15.21
2024-07-23,148.27,149.06,146.74,147.98,56446270,2.6569545612209478,142.99,140.53,3.8887,-12.95
2024-07-24,143.97,144.47,140.92,143.93,66524898,-2.7368563319367323,143.76,140.64,3.8594,-15.34
2024-07-25,150.87,151.65,150.55,151.04,98064960,4.939901340929609,145.98,140.87,3.9334,-11.15
2024-07-26,154.11,156.63,153.22,153.92,35603533,1.9067796610169552,147.25,141.35,3.8859,-9.46
2024-07-29,147.49,147.26,145.9,146.81,73725405,-4.619282744282738,147.24,141.83,3.8663,-13.64
2024-07-30,151.16,152.71,151.62,151.78,31743383,3.385327974933583,148.52,142.68,3.7713,-10.72
2024-07-31,148.89,150.64,148.93,149.05,45092739,-1.7986559494004406,149.22,143.07,3.4418,-12.32
2024-08-01,147.64,148.16,145.66,147.78,104016589,-0.852063066085218,149.19,143.57,3.3766,-13.07
2024-08-02,141.57,143.15,141.01,141.46,118529048,-4.276627419136547,148.83,143.73,3.4527,-16.79
2024-08-05,144.44,145.71,144.32,144.95,56179145,2.4671285168952117,147.96,144.31,3.2359,-14.74
2024-08-06,143.43,144.41,143.28,143.89,106135798,-0.7312866505691629,146.53,144.61,3.0881,-15.36
2024-08-07,147.37,148.86,146.95,147.69,47863686,2.640906247828201,146.66,144.98,3.1131,-13.12
2024-08-08,144.84,146.26,142.58,144.18,20908521,-2.376599634369281,145.57,145.19,3.148,-15.19
2024-08-09,140.41,140.1,137.79,140.08,20003212,-2.843667637675129,144.29,145.19,3.1844,-17.6
2024-08-12,135.85,136.08,134.68,135.63,95729603,-3.1767561393489574,142.55,144.94,3.2145,-20.22
2024-08-13,138.11,138.76,137.63,137.67,87585521,1.5040920150409143,142.01,144.61,3.1687,-19.02
2024-08-14,133.18,133.87,132.04,133.67,30049066,-2.905498656206873,140.4,144.28,3.1779,-21.37
